"ST" "YR" "doy" "T" "TMMXI" "TMMNI" "RH" "RAINI" "WNI" "GR"
-99 2018 40 -1.6822668457031114 -2.8890539550781114 -0.13212646484373636 97.05335235595703 1.2599058151245117 3.890354871749878 1.063919888305664
-99 2018 41 -3.7583166503906114 -5.669113769531236 -2.4893347167968614 92.12763977050781 0.1900743544101715 2.8287012577056885 1.4799871032714844
-99 2018 42 -4.881363525390611 -6.760819091796861 -3.1814123535156114 91.92540740966797 0.3074876666069031 3.3321123123168945 1.5004264526367186
-99 2018 43 -2.2259680175781114 -4.579239501953111 0.14500366210938864 91.34195709228516 1.6860864162445068 5.60000467300415 0.9047949829101563
-99 2018 44 0.7663720703125136 0.07023559570313864 1.2475122070312636 95.60990142822266 1.040397047996521 7.2774553298950195 1.0580582977294921
-99 2018 45 -0.03184570312498636 -0.9456945800781114 0.9826806640625136 97.5069351196289 0.22977082431316376 3.989983081817627 1.4714176025390624
-99 2018 46 -1.7138220214843614 -3.9818884277343614 -0.46339477539061136 91.91867065429688 0.6539345383644104 3.1863369941711426 1.6405883239746093
-99 2018 47 -3.6400610351562364 -5.264176025390611 -1.2548986816406114 90.70935821533203 0.3081120550632477 3.2209808826446533 1.8141485229492187
-99 2018 48 -6.328659667968736 -8.255875244140611 -4.196427001953111 91.18238067626953 0.017169371247291565 2.3186187744140625 4.647056286621093
-99 2018 49 -6.322434082031236 -8.244064941406236 -3.5737463378906114 86.53533172607422 0.003991526085883379 1.1567224264144897 5.3317953369140625
-99 2018 50 -9.574600830078111 -10.778580322265611 -7.612106933593736 88.63011932373047 0.02252255380153656 2.798860549926758 5.174964953613281
-99 2018 51 -11.137406005859361 -13.494248046874986 -8.547928466796861 86.56897735595703 0.021620100364089012 2.361692428588867 5.70721728515625
-99 2018 52 -10.149857177734361 -11.648575439453111 -7.933029785156236 87.4068603515625 0.04010327160358429 1.7048492431640625 5.495905700683593
-99 2018 53 -8.215378417968736 -12.809342041015611 -4.001938476562486 84.28781127929688 1.8076974153518677 2.215282678604126 3.24253125
-99 2018 54 -9.247543945312486 -14.466141357421861 -6.847580566406236 86.89159393310547 0.36240506172180176 3.492403984069824 6.17470224609375
-99 2018 55 -15.009079589843736 -17.52497924804686 -11.531693115234361 84.70610809326172 0.04377346858382225 3.4419944286346436 6.663104296875
-99 2018 56 -13.831467285156236 -18.81367553710936 -9.540939941406236 87.75979614257812 0.09140514582395554 3.914313316345215 5.421409167480468
-99 2018 57 -10.924637451171861 -13.084183349609361 -7.722611083984361 85.29914855957031 0.20000018179416656 4.5490336418151855 5.341513293457031
-99 2018 58 -15.816300048828111 -18.51857055664061 -12.620346679687486 76.51806640625 0.05096232146024704 6.4698333740234375 7.603008178710938
-99 2018 59 -17.059616699218736 -20.07167114257811 -13.258591308593736 84.33910369873047 0.05406848341226578 4.46013069152832 7.574552709960937
-99 2018 60 -14.246506347656236 -18.86120666503905 -9.247208251953111 83.715087890625 0.04059600457549095 2.686326026916504 7.444048974609375
-99 2018 61 -11.830521240234361 -15.059738769531236 -7.215225830078111 85.53309631347656 0.030335742980241776 3.0465047359466553 7.7691148681640625
-99 2018 62 -11.537277832031236 -14.973099365234361 -7.530594482421861 89.84677124023438 0.1012943834066391 2.5621116161346436 6.958974462890625
-99 2018 63 -9.826889648437486 -11.869522705078111 -7.373398437499986 91.43123626708984 0.10319189727306366 2.0963149070739746 5.771311962890625
-99 2018 64 -8.583695068359361 -11.301834716796861 -4.224136962890611 90.58263397216797 0.12031474709510803 3.168689012527466 7.439762329101562
-99 2018 65 -6.772904052734361 -9.541062011718736 -3.5935522460937364 91.71076965332031 0.18126621842384338 4.493779182434082 5.855487231445312
-99 2018 66 -6.605637207031236 -7.805496826171861 -4.603073730468736 92.28764343261719 0.25159400701522827 4.574277877807617 7.366719946289062
-99 2018 67 -5.365952148437486 -8.679978027343736 -2.6911169433593614 93.22445678710938 2.2596094608306885 5.33974027633667 3.2101078491210937
-99 2018 68 -0.9468847656249864 -2.9805151367187364 0.8621667480468886 97.05011749267578 2.027909755706787 4.161409854888916 2.6927439147949217
-99 2018 69 0.8188012695312636 0.31626831054688864 1.9998925781250136 97.82963562011719 0.4949633479118347 3.102879524230957 3.9394756713867185
-99 2018 70 -0.48158325195311136 -1.5150305175781114 0.6142724609375136 96.62899780273438 0.6204509735107422 2.3665199279785156 3.938787817382812
-99 2018 71 0.19016967773438864 -0.6451574707031114 1.2248071289062636 97.4843521118164 3.713707447052002 5.030788421630859 2.6084298889160156
-99 2018 72 1.5918420410156386 0.38642822265626364 2.8750146484375136 98.53294372558594 7.272100925445557 3.3037161827087402 2.5850977294921873
-99 2018 73 -2.4453283691406114 -4.936813964843736 -0.8755651855468614 82.35210418701172 0.2668388783931732 6.264618396759033 8.403187719726562
-99 2018 74 -6.021164550781236 -8.266678466796861 -3.3288427734374864 81.08770751953125 0.033526793122291565 4.466879844665527 11.262924755859375
-99 2018 75 -7.556320800781236 -11.089371337890611 -3.4891210937499864 84.69674682617188 0.014288804493844509 3.971040725708008 11.678743212890625
-99 2018 76 -6.785843505859361 -11.997940673828111 -2.1298071289062364 80.2370376586914 0.036399956792593 3.8108818531036377 11.117159033203125
-99 2018 77 -1.1603247070312364 -2.9225317382812364 0.46443115234376364 80.62496185302734 0.005380767397582531 6.261033058166504 9.090805078125
-99 2018 78 -0.41783203124998636 -1.5518652343749864 0.6183923339843886 90.34952545166016 1.149287223815918 4.863014221191406 5.237345104980468
-99 2018 79 -3.1546789550781114 -6.116654052734361 -1.5537878417968614 84.07672882080078 0.3001284599304199 5.255588531494141 8.2176767578125
-99 2018 80 -3.4768835449218614 -8.497238769531236 0.29884277343751364 87.65542602539062 0.01309368945658207 3.820451021194458 8.980547387695312
-99 2018 81 -0.8206335449218614 -1.7291418457031114 0.9678491210937636 92.4818115234375 0.23627571761608124 4.833930969238281 6.471102392578125
-99 2018 82 -2.9615637207031114 -6.517899169921861 -0.15177978515623636 82.21517944335938 0.03902615234255791 2.4598684310913086 12.772463378906249
-99 2018 83 -0.11793579101561136 -3.2908789062499864 1.6652673339843886 90.75944519042969 0.28790345788002014 6.576438903808594 9.437145336914062
-99 2018 84 1.0926660156250136 -0.06984008789061136 2.2328942871093886 95.87678527832031 0.4048132002353668 3.958523750305176 6.919150122070312
-99 2018 85 -3.4457250976562364 -5.753555908203111 -1.2403723144531114 73.14491271972656 0.25129324197769165 4.218207359313965 14.152188427734375
-99 2018 86 -4.118057861328111 -7.482834472656236 -0.44715942382811136 75.71661376953125 0.282631516456604 2.3298683166503906 10.159425659179687
-99 2018 87 -3.0055395507812364 -6.579147949218736 0.08305297851563864 77.80029296875 0.03537539765238762 3.442317485809326 12.11743125
-99 2018 88 -3.7267004394531114 -7.479447021484361 0.7526086425781386 85.52729797363281 0.02640378288924694 0.9873786568641663 14.115469482421874
-99 2018 89 -3.0313574218749864 -7.677384033203111 1.5136865234375136 73.17916107177734 0.0 2.242736339569092 15.444229394531249
-99 2018 90 -2.0400854492187364 -6.666031494140611 2.6855920410156386 72.68757629394531 0.0 1.5664751529693604 15.45460224609375
-99 2018 91 0.7714990234375136 -2.6100622558593614 4.934157714843764 82.41035461425781 0.0009719267254695296 3.5825657844543457 13.22613984375
-99 2018 92 1.0054467773437636 -0.06340087890623636 2.1390527343750136 93.21883392333984 5.365713119506836 6.0751471519470215 5.6539456787109375
-99 2018 93 1.2266076660156386 -1.3914038085937364 3.6535791015625136 82.75057983398438 0.04143407568335533 4.3442864418029785 15.556507470703124
-99 2018 94 2.2910913085937636 -3.7648779296874864 5.747023925781264 92.44718933105469 3.462420701980591 5.1026811599731445 10.135574560546875
-99 2018 95 4.205703125000014 1.5063317871093886 7.985518798828139 98.8344955444336 6.625568389892578 3.1873292922973633 7.23985224609375
-99 2018 96 2.6795190429687636 1.4384606933593886 3.9438928222656386 95.59671783447266 2.1679069995880127 5.589054107666016 7.499468847656249
-99 2018 97 3.2597192382812636 1.1899865722656386 5.369643554687514 84.536865234375 0.00013380534073803574 4.283637046813965 12.937866064453125
-99 2018 98 4.718306884765639 2.5359338378906386 8.746230468750014 92.94207763671875 0.053861796855926514 2.6199874877929688 11.42074423828125
-99 2018 99 4.675185546875014 2.2956689453125136 8.087569580078139 96.9195327758789 1.988265037536621 2.8979313373565674 6.844471655273437
-99 2018 100 3.6465295410156386 1.4993432617187636 6.723342285156264 78.12696838378906 0.4926801025867462 3.9671802520751953 18.160784033203125
-99 2018 101 3.7896569824218886 0.26948486328126364 7.675765380859389 79.35270690917969 0.0 1.709385633468628 18.160781396484374
-99 2018 102 4.616347656250014 -0.009781494140611358 9.157576904296889 72.63185119628906 0.0 1.7618615627288818 18.192147802734375
-99 2018 103 5.247420654296889 1.0493310546875136 10.127059326171889 76.02749633789062 0.0 2.404520273208618 18.722585742187498
-99 2018 104 6.528884277343764 1.4432824707031386 12.083327636718764 83.0743408203125 0.0 2.129971981048584 19.0438857421875
-99 2018 105 5.713607177734389 2.3430017089843886 10.234114990234389 93.05201721191406 0.5013392567634583 2.022736072540283 11.680211865234375
-99 2018 106 7.055007324218764 4.707595214843764 11.109481201171889 95.72229766845703 0.24205827713012695 1.710094928741455 13.952841943359374
-99 2018 107 6.167434082031264 3.1700891113281386 9.365340576171889 89.74699401855469 0.14871801435947418 3.6320197582244873 14.601625048828124
-99 2018 108 6.161330566406264 3.9053796386718886 9.161391601562514 94.42666625976562 0.1184324249625206 2.9146485328674316 12.24344794921875
-99 2018 109 7.547011718750014 4.749617919921889 12.245223388671889 88.44097137451172 0.04669070988893509 3.8017218112945557 17.186711572265626
-99 2018 110 6.451583251953139 1.8767541503906386 10.205336914062514 96.0922622680664 0.09079206734895706 3.1354281902313232 13.339516113281249
-99 2018 111 8.137191162109389 6.288863525390639 10.351699218750014 81.95117950439453 1.5756592750549316 6.275086402893066 18.195575537109374
-99 2018 112 7.016524658203139 3.5724328613281386 10.051284179687514 83.1572265625 1.6631724834442139 3.4438560009002686 13.744794287109375
-99 2018 113 5.970748291015639 2.8223718261718886 8.173110351562514 81.57232666015625 0.43822869658470154 4.791993141174316 14.420288671875
-99 2018 114 6.224440917968764 4.952285156250014 8.249129638671889 95.2391128540039 2.722402334213257 4.407749176025391 11.240132958984374
-99 2018 115 5.737136230468764 4.006728515625014 7.742965087890639 95.09095001220703 1.3923225402832031 2.5271716117858887 12.648752490234374
-99 2018 116 6.033431396484389 3.1089318847656386 9.746627197265639 84.31208038330078 0.029892994090914726 2.687283515930176 21.094287890624997
-99 2018 117 4.682723388671889 1.7217858886718886 7.340285644531264 94.45002746582031 0.24569015204906464 2.531494140625 13.607417285156249
-99 2018 118 5.232619628906264 2.1984704589843886 8.701857910156264 96.27975463867188 0.28516271710395813 2.3501932621002197 16.49817861328125
-99 2018 119 6.369826660156264 3.0591882324218886 10.120986328125014 97.91607666015625 2.6662757396698 1.9687188863754272 10.600716796875
-99 2018 120 7.137343750000014 1.0219567871093886 12.137038574218764 87.20252990722656 0.03420417383313179 2.0021958351135254 19.859880322265624
-99 2018 121 6.725264892578139 4.575270996093764 9.360030517578139 95.74092102050781 5.848884582519531 4.909632682800293 9.411718139648437
-99 2018 122 6.420394287109389 4.395797119140639 7.794020996093764 95.15812683105469 4.445220470428467 4.095541954040527 13.655256591796874
-99 2018 123 7.356307373046889 3.7609094238281386 11.389693603515639 93.63633728027344 2.64373779296875 3.514188766479492 15.276175488281249
42 2018 124 13.05 17.66 7.91 41.67 0 1.63 23.41
42 2018 125 11.84 15.9 7.07 48.94 0 2.8 22.56
42 2018 126 14.88 20.86 7.77 47.67 0 2.04 22.85
42 2018 127 16.43 24.89 9.6 47.96 0 1.68 22.76
42 2018 128 16.39 22.24 10.1 36.88 0 2.08 23.68
42 2018 129 17.33 23.78 9.76 41.9 0 2.2 23.61
42 2018 130 19.15 25.04 12.65 40.95 0 1.95 23.67
42 2018 131 19.78 26.35 11.14 42.17 0 1.67 23.35
42 2018 132 21.38 29.65 12.86 42.74 0 1.25 23.18
42 2018 133 21.95 31.89 12.29 47.28 0 1.41 22.77
42 2018 134 24.15 32.96 13.45 50.04 0 1.26 22.85
42 2018 135 23.63 32.1 13.92 51.28 0 1.22 21.35
42 2018 136 20.47 27.52 14.05 73.56 0 1.06 19.9
42 2018 137 16.78 21.2 12.82 49.22 21.27 2.63 24
42 2018 138 16.05 21.48 9.91 44.59 0.42 1.77 24.78
42 2018 139 16.08 22.61 9.02 56.36 0 1.68 22.28
42 2018 140 17.95 23.9 9.46 63.44 0 2.04 25.8
42 2018 141 20.23 27.07 11.16 56.46 0 1.44 22.61
42 2018 142 20.79 26.95 11.72 51.19 0 1.37 23.93
42 2018 143 18.35 25.25 10.87 37.17 0 2 25.28
42 2018 144 19.29 25.61 11.45 48.05 0 1.57 25.37
42 2018 145 21.03 27.73 10.63 48.83 0 1.4 25.99
42 2018 146 19.97 25.85 13.55 43.42 0 1.89 25.18
42 2018 147 21.08 27.35 14.36 47 0 1.41 27.01
42 2018 148 21.99 27.21 15.29 50.68 0 1.35 26.48
42 2018 149 21.05 26.27 14.72 49.28 0 1.67 26.34
42 2018 150 19.38 25.66 13.89 43.58 0 2.14 26.7
42 2018 151 19.23 24.19 11.54 49.61 0 2.41 26.05
42 2018 152 21.01 27.63 13.45 56.82 0 1.61 26.54
42 2018 153 21.07 26.5 13.29 49.44 0 1.67 26.64
42 2018 154 16.54 19.48 12 48.77 0 2.59 24.39
42 2018 155 11.95 14.43 9.62 44.02 0 2.84 14.82
42 2018 156 13.17 17.43 8.63 55.46 0 1.81 23.97
42 2018 157 15.13 20.21 8.85 56.94 0 2.42 21.18
42 2018 158 16.78 20.61 8.85 48.37 0 1.5 22.77
42 2018 159 15.95 21.75 8.85 55.58 0 1.43 17.53
42 2018 160 18.81 25.58 13.28 65.29 0 1.94 25.06
42 2018 161 20.06 25.93 14.35 69.37 0 1.96 20.22
42 2018 162 19.08 23.63 15.45 57.39 0 2.09 22.44
42 2018 163 18.07 22.88 12.13 47.82 2.07 1.53 26.22
42 2018 164 19.45 23.35 15.37 48.86 0 2.26 24.7
42 2018 165 18.01 21.53 14.59 73.08 0 4 20.31
42 2018 166 20.11 24.8 12.84 63.32 0 2.19 25.94
42 2018 167 21.91 26.78 13.22 56.37 0 2.09 25.27
42 2018 168 18.78 21.02 16.66 64.6 0 3.53 22.5
42 2018 169 17.26 20.73 14.78 72.42 0 3.05 14.04
42 2018 170 18.32 20.96 15.4 53.62 6.28 2.56 23.72
42 2018 171 15.2 17.51 11.92 87.19 0 1.9 8.29
42 2018 172 13.51 15.65 11.82 82.14 5.45 3.7 10.98
42 2018 173 15.92 19.09 10.96 66.99 1.67 1.79 20.75
42 2018 174 18.81 22.65 12.82 57.44 0 1.72 22.39
42 2018 175 19.1 24.11 16.16 66.58 0 1.74 12.36
42 2018 176 19.72 24.58 13.74 69.66 0.17 1.54 21.72
42 2018 177 20.22 25.76 13.76 69.28 0 2 25.54
42 2018 178 20.15 24.95 14.61 63.02 0 3.16 26.03
42 2018 179 16.22 19.38 13.79 70.16 2.18 2.16 12.68
42 2018 180 16.32 20.36 11.37 52.39 1.49 2.36 21.42
42 2018 181 17.58 22.34 11.27 49.44 0.08 3.14 27.12
42 2018 182 16.15 18.44 13.22 63.89 0 2.24 10.32
42 2018 183 16.92 18.72 15.65 84.18 0.56 0.95 3.27
42 2018 184 18.66 22.66 15.69 81.29 17.24 1.24 15.49
42 2018 185 18.72 24.78 13.2 75.91 0.9 1.48 17.32
42 2018 186 19.91 24.63 15.62 70.59 0 1.96 13.25
42 2018 187 21.64 26.86 16.7 63.26 0.19 1.98 25.45
42 2018 188 21.83 26.41 15.85 59.28 0 1.68 21.55
42 2018 189 22.67 28.52 18.19 64.71 0 1.27 17.79
42 2018 190 22.04 27.76 14.81 67.31 0 1.43 19.16
42 2018 191 21.4 24.81 16.69 72.55 0 1.18 14.44
42 2018 192 23.19 27.9 18.66 72.44 0 0.98 17.93
42 2018 193 24.32 31.19 17.42 69.96 0 1.11 21.56
42 2018 194 25.83 32.1 17.58 58.42 0 1.28 25.02
42 2018 195 26.47 33.95 16.38 53.45 0 1.15 25.08
42 2018 196 27.21 34.73 18.02 54.59 0 1.48 23.28
42 2018 197 28.3 35.69 18.9 53.22 0 1.37 23.73
42 2018 198 27.33 34.41 18.93 55.89 0 1.58 22.51
42 2018 199 25.46 32.07 18.14 60.71 0 1.29 19.43
42 2018 200 21.66 24.46 19.85 88.55 0 1.03 7.63
42 2018 201 23.37 28.46 20.15 84.61 7.8 1.14 15.03
42 2018 202 23.78 28.41 18.89 72.21 1.83 2.3 23.99
42 2018 203 24.27 29.4 17.43 71.19 0 1.67 23.84
42 2018 204 25.85 32.6 17.89 64.7 0 1.16 23.37
42 2018 205 26.37 31.73 18.65 65 0 1.65 23.36
42 2018 206 27.16 32.89 17.97 62.53 0 1.19 23.05
42 2018 207 27.45 35.39 20.78 66.79 0 1.35 18.52
42 2018 208 27.65 33.13 22.45 65.73 0 2.31 18.22
42 2018 209 26.61 30.17 22.77 76.26 0 1.75 10.11
42 2018 210 29.03 34.41 24.58 64.84 2.06 1.91 20.45
42 2018 211 28.07 32.65 23.56 65.96 0 1.75 20.29
42 2018 212 27.3 32.04 21.63 69.11 0 1.82 20.73
42 2018 213 27.15 32.11 21.72 65.68 0 1.95 19.42
42 2018 214 25.86 30.06 20.64 68.93 0 1.52 19.47
42 2018 215 21.85 26.29 17.95 82.56 0 0.85 12.06
42 2018 216 22.28 27.77 18 72.12 5.07 1.29 17.58
42 2018 217 20.1 23.11 17.09 62.69 0.39 1.9 18.99
42 2018 218 21.88 26.81 15.49 57.3 0 1.42 20.18
42 2018 219 23.11 27.6 14.66 68.01 0 2.64 20.32
42 2018 220 24.61 28.18 21.41 73.58 0 3.38 13.27
42 2018 221 24.55 28.41 22.06 75.08 0 3.98 14.45
42 2018 222 21.53 23.83 18.71 57.24 0 2.9 18.53
42 2018 223 17.64 23.02 14.54 83.26 0.71 1.19 9.9
42 2018 224 18.44 22.64 14.28 71.98 19.31 1.51 16.17
42 2018 225 19.06 23.02 12.05 71.33 0 1.32 14.61
42 2018 226 19.63 25.76 13.74 74 0 1.13 14.16
42 2018 227 20.06 24.39 13.39 75.2 0.2 2 18.88
42 2018 228 21.42 24.91 17.53 75.64 0 3.45 16.27
42 2018 229 20.86 24.31 18.38 71.63 0 2.67 15.42
42 2018 230 19.68 23.24 14.92 74.92 3.35 2.32 15.66
42 2018 231 18.83 22.66 15.45 78.16 5.81 1.46 8.71
42 2018 232 17.08 20.6 14.02 60.4 0 2.18 17.61
42 2018 233 18.95 21.82 16.6 65.05 0 3.3 16.08
42 2018 234 20.17 22.5 18.88 79.18 0 3.72 7.74
42 2018 235 20.68 24.35 18.18 78.3 0 3.57 10.38
42 2018 236 18.11 19.35 15.8 76.42 0.97 2.65 9.72
42 2018 237 16.58 18.59 14.05 85.66 0 2.05 8.71
42 2018 238 16.87 21.2 10.93 75.46 8.24 1.58 13.12
42 2018 239 18.56 22.56 13.99 78.84 0 1.3 10.06
42 2018 240 19.65 25.98 14.29 72.94 0.16 1.25 16.36
42 2018 241 19.32 26.21 11.71 73.68 0 0.95 16.34
42 2018 242 19.52 25.2 13.14 75.62 0 1.01 12.62
42 2018 243 18.24 19.79 16.55 91.59 0 1.11 4
42 2018 244 20.1 24.45 15.86 85.97 9.96 0.93 10.12
42 2018 245 20.83 27.94 13.87 79.75 0.05 0.76 14.08
42 2018 246 19.7 26.05 15.15 85.96 0 1.06 12.26
42 2018 247 17.09 21.71 13.7 92.4 0 0.96 6.74
42 2018 248 19.83 25.04 15.93 83.72 0 0.92 9.15
42 2018 249 21.31 27.3 16.48 80.13 0 1.43 12.51
42 2018 250 21.34 25.52 18.84 77.39 0 1.32 7.6
42 2018 251 19.34 23.26 15.48 86.32 0 1.12 8.28
42 2018 252 18.48 22.48 14.14 79.95 2.79 1.9 13.63
42 2018 253 16.92 19.17 13.57 85.92 0 2.98 3.76
42 2018 254 16.01 19.16 13.62 71.85 23.29 3.08 8.55
42 2018 255 15.86 19.69 11.83 65.95 1.28 2.29 11.79
42 2018 256 15.11 18.2 12.01 76.4 0 2.96 9.89
42 2018 257 15.03 16.37 13.69 85.58 0 2.3 5.54
42 2018 258 15.31 19.49 8.54 76.24 9.54 1.51 12.48
42 2018 259 14.16 18.35 10.05 85.53 0 2.05 5.23
42 2018 260 15.02 17.66 12.01 86.88 9.19 2.21 5.12
42 2018 261 17.71 22 14.19 81.83 0 2.26 8.78
42 2018 262 17.34 20.35 14.48 77.65 0 3.61 8.1
42 2018 263 17.3 22.33 12.6 77.09 0.35 3.32 5.79
42 2018 264 14.88 22.03 12.3 71.36 0.21 5.31 7.48
42 2018 265 12.89 16.74 10.35 71.86 0.62 2.18 9.5
42 2018 266 10.34 15.67 5.33 72.32 1.38 1.66 10.31
42 2018 267 10.8 14.83 6.17 62.07 0 1.92 9.94
42 2018 268 11.53 14.47 9.89 70.49 0.36 3.27 4.9
42 2018 269 11.38 14.65 9.14 72.29 5.95 2.42 8.2
42 2018 270 9.58 13.89 4.86 79.21 0.18 1.35 7
42 2018 271 8.7 12.46 3.18 74.32 1.93 2.3 8.16
42 2018 272 8.72 11.88 3.25 74.32 2.48 2.3 8.19
42 2018 273 8.47 13.4 4.72 79.12 0 1.95 4.72
42 2018 274 8.28 13.78 5.06 81.27 0 1.91 2.78
42 2018 275 7.64 9.91 5.27 80.74 0 2.04 2.45
42 2018 276 6.92 10.6 3.36 71.81 0 1.14 6.59
42 2018 277 10.53 16.72 4.59 82.97 0 2.5 4.18
42 2018 278 10.14 14.23 6.56 81.32 1.77 1.66 5.92
42 2018 279 9.69 14.63 5.24 78.64 0 1.63 5.14
42 2018 280 10.02 11.73 1.74 85.46 0 3.83 2.69
42 2018 281 12.22 13.46 10.49 88.37 5.68 3.44 2.35
42 2018 282 14.81 19.7 9.15 77.92 0.24 2.25 6.69
42 2018 283 12.25 15.08 6.51 90.94 0 1.72 2.33
42 2018 284 13.18 15.34 12.31 91.57 0 2.25 3.36
42 2018 285 13.59 15.69 11.8 90.28 0 2.23 4.36
42 2018 286 14.1 17.91 11.23 87.64 0 2.74 6.11
